source,target,weight,source_tech,target_tech,tech_match,tech_match_type,strength_level,developer_id,name,primary_tech,join_date_x,activity_level_x,pagerank_score_x,degree_centrality_x,betweenness_centrality_x,degree_x,pagerank_score_percentile_x,degree_centrality_percentile_x,betweenness_centrality_percentile_x,is_core_developer_x,target_developer_id,target_name,target_primary_tech,join_date_y,activity_level_y,pagerank_score_y,degree_centrality_y,betweenness_centrality_y,degree_y,pagerank_score_percentile_y,degree_centrality_percentile_y,betweenness_centrality_percentile_y,is_core_developer_y,direction
22,25,0.3,JavaScript,Rust,False,Cross-Tech,Medium,22,Dev_022,Rust,2025-11-02,0.4904726088747695,0.0166292620670656,0.0612244897959183,0.0598092808551992,3,34.0,47.0,68.0,False,22,Dev_022,Rust,2025-09-01,0.8812347580457343,0.0241183106056563,0.0816326530612244,0.0680737771298996,4,72.0,66.0,74.0,False,incoming
22,25,0.27,JavaScript,Rust,False,Cross-Tech,Low,22,Dev_022,Rust,2025-11-02,0.4904726088747695,0.0166292620670656,0.0612244897959183,0.0598092808551992,3,34.0,47.0,68.0,False,22,Dev_022,Rust,2025-09-01,0.8812347580457343,0.0241183106056563,0.0816326530612244,0.0680737771298996,4,72.0,66.0,74.0,False,incoming
20,25,0.4,JavaScript,Rust,False,Cross-Tech,High,20,Dev_020,Rust,2025-11-02,0.4904726088747695,0.0166292620670656,0.0612244897959183,0.0598092808551992,3,34.0,47.0,68.0,False,20,Dev_020,Rust,2025-11-05,0.5248540010399386,0.0324356057607642,0.1224489795918367,0.1232925709966526,6,90.0,97.0,94.0,True,incoming
4,27,1.07,C++,C++,True,Same Tech,High,4,Dev_004,C++,2025-02-09,0.9458603965851872,0.032307693330708,0.1020408163265306,0.1028854200410322,5,88.0,85.0,86.0,True,4,Dev_004,C++,2025-01-19,0.415661806818096,0.0348800332519661,0.1020408163265306,0.0833093753374365,5,94.0,85.0,78.0,True,incoming
15,27,0.36,C++,Java,False,Cross-Tech,Medium,15,Dev_015,Java,2025-02-09,0.9458603965851872,0.032307693330708,0.1020408163265306,0.1028854200410322,5,88.0,85.0,86.0,True,15,Dev_015,Java,2025-07-16,0.4223366707765729,0.0248923587878151,0.1020408163265306,0.0778553881870208,5,76.0,85.0,76.0,False,incoming
44,28,0.2,Java,TypeScript,False,Cross-Tech,Low,44,Dev_044,TypeScript,2025-02-15,0.5805689623040975,0.0457445768294107,0.1020408163265306,0.1452461937155814,5,100.0,85.0,98.0,True,44,Dev_044,TypeScript,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,incoming
15,28,0.69,Java,Java,True,Same Tech,High,15,Dev_015,Java,2025-02-15,0.5805689623040975,0.0457445768294107,0.1020408163265306,0.1452461937155814,5,100.0,85.0,98.0,True,15,Dev_015,Java,2025-07-16,0.4223366707765729,0.0248923587878151,0.1020408163265306,0.0778553881870208,5,76.0,85.0,76.0,False,incoming
17,29,0.36,Python,Java,False,Cross-Tech,Medium,17,Dev_017,Java,2025-07-18,0.3522844882743963,0.0194260377755717,0.0816326530612244,0.0664368723679948,4,46.0,66.0,72.0,False,17,Dev_017,Java,2025-10-03,0.8910668154211243,0.0238385411691776,0.0816326530612244,0.0625661375661375,4,70.0,66.0,70.0,False,incoming
17,29,0.3,Python,Java,False,Cross-Tech,Medium,17,Dev_017,Java,2025-07-18,0.3522844882743963,0.0194260377755717,0.0816326530612244,0.0664368723679948,4,46.0,66.0,72.0,False,17,Dev_017,Java,2025-10-03,0.8910668154211243,0.0238385411691776,0.0816326530612244,0.0625661375661375,4,70.0,66.0,70.0,False,incoming
14,29,0.41,Python,Go,False,Cross-Tech,High,14,Dev_014,Go,2025-07-18,0.3522844882743963,0.0194260377755717,0.0816326530612244,0.0664368723679948,4,46.0,66.0,72.0,False,14,Dev_014,Go,2025-06-19,0.5268039156855088,0.0103512335987202,0.0408163265306122,0.0297662914372098,2,20.0,27.0,42.0,False,incoming
14,29,0.16,Python,Go,False,Cross-Tech,Low,14,Dev_014,Go,2025-07-18,0.3522844882743963,0.0194260377755717,0.0816326530612244,0.0664368723679948,4,46.0,66.0,72.0,False,14,Dev_014,Go,2025-06-19,0.5268039156855088,0.0103512335987202,0.0408163265306122,0.0297662914372098,2,20.0,27.0,42.0,False,incoming
45,31,0.27,Rust,Go,False,Cross-Tech,Low,45,Dev_045,Go,2025-07-15,0.5674935262782486,0.0262671101339227,0.1020408163265306,0.09200882734046,5,80.0,85.0,80.0,False,45,Dev_045,Go,2025-05-22,0.86460813721541,0.0056082649045537,0.0204081632653061,0.0,1,4.0,9.0,11.0,False,incoming
11,31,0.26,Rust,JavaScript,False,Cross-Tech,Low,11,Dev_011,JavaScript,2025-07-15,0.5674935262782486,0.0262671101339227,0.1020408163265306,0.09200882734046,5,80.0,85.0,80.0,False,11,Dev_011,JavaScript,2025-05-08,0.5013642130302449,0.0231879232535983,0.1020408163265306,0.057331146744412,5,66.0,85.0,66.0,False,incoming
11,31,0.17,Rust,JavaScript,False,Cross-Tech,Low,11,Dev_011,JavaScript,2025-07-15,0.5674935262782486,0.0262671101339227,0.1020408163265306,0.09200882734046,5,80.0,85.0,80.0,False,11,Dev_011,JavaScript,2025-05-08,0.5013642130302449,0.0231879232535983,0.1020408163265306,0.057331146744412,5,66.0,85.0,66.0,False,incoming
45,31,0.15,Rust,Go,False,Cross-Tech,Low,45,Dev_045,Go,2025-07-15,0.5674935262782486,0.0262671101339227,0.1020408163265306,0.09200882734046,5,80.0,85.0,80.0,False,45,Dev_045,Go,2025-05-22,0.86460813721541,0.0056082649045537,0.0204081632653061,0.0,1,4.0,9.0,11.0,False,incoming
48,31,0.21,Rust,Java,False,Cross-Tech,Low,48,Dev_048,Java,2025-07-15,0.5674935262782486,0.0262671101339227,0.1020408163265306,0.09200882734046,5,80.0,85.0,80.0,False,48,Dev_048,Java,2025-08-20,0.8857590376513846,0.0340768437688581,0.0816326530612244,0.0998299319727891,4,92.0,66.0,82.0,True,incoming
9,33,0.32,Go,JavaScript,False,Cross-Tech,Medium,9,Dev_009,JavaScript,2025-05-17,0.3942250997202853,0.0190623585049619,0.0816326530612244,0.049779991361624,4,44.0,66.0,58.0,False,9,Dev_009,JavaScript,2025-01-13,0.7516298111360129,0.0122826542353077,0.0612244897959183,0.0476480671633732,3,28.0,47.0,54.0,False,incoming
47,33,0.17,Go,JavaScript,False,Cross-Tech,Low,47,Dev_047,JavaScript,2025-05-17,0.3942250997202853,0.0190623585049619,0.0816326530612244,0.049779991361624,4,44.0,66.0,58.0,False,47,Dev_047,JavaScript,2025-09-01,0.7490448342669332,0.0221215093612103,0.0816326530612244,0.0534722222222222,4,64.0,66.0,64.0,False,incoming
13,33,0.42,Go,Java,False,Cross-Tech,High,13,Dev_013,Java,2025-05-17,0.3942250997202853,0.0190623585049619,0.0816326530612244,0.049779991361624,4,44.0,66.0,58.0,False,13,Dev_013,Java,2025-11-22,0.4123522585525582,0.0166733001671502,0.0408163265306122,0.0195456754130223,2,36.0,27.0,34.0,False,incoming
9,33,0.21,Go,JavaScript,False,Cross-Tech,Low,9,Dev_009,JavaScript,2025-05-17,0.3942250997202853,0.0190623585049619,0.0816326530612244,0.049779991361624,4,44.0,66.0,58.0,False,9,Dev_009,JavaScript,2025-01-13,0.7516298111360129,0.0122826542353077,0.0612244897959183,0.0476480671633732,3,28.0,47.0,54.0,False,incoming
29,33,0.2,Go,Python,False,Cross-Tech,Low,29,Dev_029,Python,2025-05-17,0.3942250997202853,0.0190623585049619,0.0816326530612244,0.049779991361624,4,44.0,66.0,58.0,False,29,Dev_029,Python,2025-07-18,0.3522844882743963,0.0194260377755717,0.0816326530612244,0.0664368723679948,4,46.0,66.0,72.0,False,incoming
25,34,0.26,Python,JavaScript,False,Cross-Tech,Low,25,Dev_025,JavaScript,2025-04-16,0.7855892019179277,0.0359944325422226,0.1224489795918367,0.160845885973437,6,96.0,97.0,100.0,True,25,Dev_025,JavaScript,2025-11-02,0.4904726088747695,0.0166292620670656,0.0612244897959183,0.0598092808551992,3,34.0,47.0,68.0,False,incoming
4,34,0.43,Python,C++,False,Cross-Tech,High,4,Dev_004,C++,2025-04-16,0.7855892019179277,0.0359944325422226,0.1224489795918367,0.160845885973437,6,96.0,97.0,100.0,True,4,Dev_004,C++,2025-01-19,0.415661806818096,0.0348800332519661,0.1020408163265306,0.0833093753374365,5,94.0,85.0,78.0,True,incoming
35,34,0.39,Python,Rust,False,Cross-Tech,High,35,Dev_035,Rust,2025-04-16,0.7855892019179277,0.0359944325422226,0.1224489795918367,0.160845885973437,6,96.0,97.0,100.0,True,35,Dev_035,Rust,2025-09-21,0.7610554080449926,0.0209400407908875,0.0612244897959183,0.0510204081632653,3,54.0,47.0,60.0,False,incoming
49,35,0.27,Rust,TypeScript,False,Cross-Tech,Low,49,Dev_049,TypeScript,2025-09-21,0.7610554080449926,0.0209400407908875,0.0612244897959183,0.0510204081632653,3,54.0,47.0,60.0,False,49,Dev_049,TypeScript,2025-08-04,0.6557935911314523,0.0080575066732091,0.0204081632653061,0.0,1,10.0,9.0,11.0,False,incoming
2,35,0.4,Rust,C++,False,Cross-Tech,High,2,Dev_002,C++,2025-09-21,0.7610554080449926,0.0209400407908875,0.0612244897959183,0.0510204081632653,3,54.0,47.0,60.0,False,2,Dev_002,C++,2025-01-09,0.33508391249991,0.0142043185760911,0.0408163265306122,0.0160754778101716,2,30.0,27.0,32.0,False,incoming
2,35,0.3,Rust,C++,False,Cross-Tech,Medium,2,Dev_002,C++,2025-09-21,0.7610554080449926,0.0209400407908875,0.0612244897959183,0.0510204081632653,3,54.0,47.0,60.0,False,2,Dev_002,C++,2025-01-09,0.33508391249991,0.0142043185760911,0.0408163265306122,0.0160754778101716,2,30.0,27.0,32.0,False,incoming
43,36,0.36,Python,Rust,False,Cross-Tech,Medium,43,Dev_043,Rust,2025-03-24,0.9853373817778694,0.019567812039648,0.0612244897959183,0.0283021541950113,3,48.0,47.0,40.0,False,43,Dev_043,Rust,2025-02-02,0.7103762189907847,0.0180468481337654,0.0612244897959183,0.0458475056689342,3,40.0,47.0,52.0,False,incoming
15,36,0.15,Python,Java,False,Cross-Tech,Low,15,Dev_015,Java,2025-03-24,0.9853373817778694,0.019567812039648,0.0612244897959183,0.0283021541950113,3,48.0,47.0,40.0,False,15,Dev_015,Java,2025-07-16,0.4223366707765729,0.0248923587878151,0.1020408163265306,0.0778553881870208,5,76.0,85.0,76.0,False,incoming
43,36,0.43,Python,Rust,False,Cross-Tech,High,43,Dev_043,Rust,2025-03-24,0.9853373817778694,0.019567812039648,0.0612244897959183,0.0283021541950113,3,48.0,47.0,40.0,False,43,Dev_043,Rust,2025-02-02,0.7103762189907847,0.0180468481337654,0.0612244897959183,0.0458475056689342,3,40.0,47.0,52.0,False,incoming
15,36,0.22,Python,Java,False,Cross-Tech,Low,15,Dev_015,Java,2025-03-24,0.9853373817778694,0.019567812039648,0.0612244897959183,0.0283021541950113,3,48.0,47.0,40.0,False,15,Dev_015,Java,2025-07-16,0.4223366707765729,0.0248923587878151,0.1020408163265306,0.0778553881870208,5,76.0,85.0,76.0,False,incoming
43,36,0.44,Python,Rust,False,Cross-Tech,High,43,Dev_043,Rust,2025-03-24,0.9853373817778694,0.019567812039648,0.0612244897959183,0.0283021541950113,3,48.0,47.0,40.0,False,43,Dev_043,Rust,2025-02-02,0.7103762189907847,0.0180468481337654,0.0612244897959183,0.0458475056689342,3,40.0,47.0,52.0,False,incoming
20,37,0.4,C++,Rust,False,Cross-Tech,High,20,Dev_020,Rust,2025-08-03,0.809534968416388,0.0087361915569504,0.0204081632653061,0.0,1,12.0,9.0,11.0,False,20,Dev_020,Rust,2025-11-05,0.5248540010399386,0.0324356057607642,0.1224489795918367,0.1232925709966526,6,90.0,97.0,94.0,True,incoming
21,39,0.3,Rust,Python,False,Cross-Tech,Medium,21,Dev_021,Python,2025-05-17,0.8186911513179176,0.027008635556134,0.0816326530612244,0.036345292085088,4,84.0,66.0,48.0,True,21,Dev_021,Python,2025-05-03,0.3970340131566759,0.0369104525719259,0.1224489795918367,0.1104450113378684,6,98.0,97.0,90.0,True,incoming
44,39,0.4,Rust,TypeScript,False,Cross-Tech,High,44,Dev_044,TypeScript,2025-05-17,0.8186911513179176,0.027008635556134,0.0816326530612244,0.036345292085088,4,84.0,66.0,48.0,True,44,Dev_044,TypeScript,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,incoming
5,39,0.3,Rust,Go,False,Cross-Tech,Medium,5,Dev_005,Go,2025-05-17,0.8186911513179176,0.027008635556134,0.0816326530612244,0.036345292085088,4,84.0,66.0,48.0,True,5,Dev_005,Go,2025-03-24,0.6891545989441362,0.0190482063218257,0.0816326530612244,0.0512309685779073,4,42.0,66.0,62.0,False,incoming
44,39,0.28,Rust,TypeScript,False,Cross-Tech,Medium,44,Dev_044,TypeScript,2025-05-17,0.8186911513179176,0.027008635556134,0.0816326530612244,0.036345292085088,4,84.0,66.0,48.0,True,44,Dev_044,TypeScript,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,incoming
6,39,1.12,Rust,Rust,True,Same Tech,High,6,Dev_006,Rust,2025-05-17,0.8186911513179176,0.027008635556134,0.0816326530612244,0.036345292085088,4,84.0,66.0,48.0,True,6,Dev_006,Rust,2025-09-17,0.994165716360982,0.0177988145566558,0.0408163265306122,0.0,2,38.0,27.0,11.0,False,incoming
7,40,0.23,JavaScript,Rust,False,Cross-Tech,Low,7,Dev_007,Rust,2025-12-27,0.9910410136565008,0.011567221189774,0.0408163265306122,0.024083184861246,2,26.0,27.0,38.0,False,7,Dev_007,Rust,2025-04-26,0.5867865624201682,0.0264271221330601,0.1020408163265306,0.0495792166072778,5,82.0,85.0,56.0,True,incoming
31,42,0.52,Rust,Rust,True,Same Tech,High,31,Dev_031,Rust,2025-08-29,0.9601617375541888,0.0145814727476874,0.0408163265306122,0.0,2,32.0,27.0,11.0,False,31,Dev_031,Rust,2025-07-15,0.5674935262782486,0.0262671101339227,0.1020408163265306,0.09200882734046,5,80.0,85.0,80.0,False,incoming
11,42,0.18,Rust,JavaScript,False,Cross-Tech,Low,11,Dev_011,JavaScript,2025-08-29,0.9601617375541888,0.0145814727476874,0.0408163265306122,0.0,2,32.0,27.0,11.0,False,11,Dev_011,JavaScript,2025-05-08,0.5013642130302449,0.0231879232535983,0.1020408163265306,0.057331146744412,5,66.0,85.0,66.0,False,incoming
32,43,0.16,Rust,Python,False,Cross-Tech,Low,32,Dev_032,Python,2025-02-02,0.7103762189907847,0.0180468481337654,0.0612244897959183,0.0458475056689342,3,40.0,47.0,52.0,False,32,Dev_032,Python,2025-10-30,0.4847361309752396,0.0058408106395062,0.0204081632653061,0.0,1,6.0,9.0,11.0,False,incoming
29,44,0.4,TypeScript,Python,False,Cross-Tech,High,29,Dev_029,Python,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,29,Dev_029,Python,2025-07-18,0.3522844882743963,0.0194260377755717,0.0816326530612244,0.0664368723679948,4,46.0,66.0,72.0,False,incoming
17,44,0.42,TypeScript,Java,False,Cross-Tech,High,17,Dev_017,Java,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,17,Dev_017,Java,2025-10-03,0.8910668154211243,0.0238385411691776,0.0816326530612244,0.0625661375661375,4,70.0,66.0,70.0,False,incoming
47,44,0.21,TypeScript,JavaScript,False,Cross-Tech,Low,47,Dev_047,JavaScript,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,47,Dev_047,JavaScript,2025-09-01,0.7490448342669332,0.0221215093612103,0.0816326530612244,0.0534722222222222,4,64.0,66.0,64.0,False,incoming
47,44,0.19,TypeScript,JavaScript,False,Cross-Tech,Low,47,Dev_047,JavaScript,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,47,Dev_047,JavaScript,2025-09-01,0.7490448342669332,0.0221215093612103,0.0816326530612244,0.0534722222222222,4,64.0,66.0,64.0,False,incoming
50,44,0.21,TypeScript,Python,False,Cross-Tech,Low,50,Dev_050,Python,2025-04-28,0.5193591438940266,0.0261391160495078,0.1224489795918367,0.1000533149767843,6,78.0,97.0,84.0,False,50,Dev_050,Python,2025-10-23,0.4585237113233705,0.0197018655423428,0.0408163265306122,0.0087274592376633,2,50.0,27.0,26.0,False,incoming
34,46,0.34,C++,Python,False,Cross-Tech,Medium,34,Dev_034,Python,2025-10-17,0.3134620337353013,0.0236628494026477,0.0612244897959183,0.1050291545189504,3,68.0,47.0,88.0,False,34,Dev_034,Python,2025-04-16,0.7855892019179277,0.0359944325422226,0.1224489795918367,0.160845885973437,6,96.0,97.0,100.0,True,incoming
41,46,0.44,C++,Rust,False,Cross-Tech,High,41,Dev_041,Rust,2025-10-17,0.3134620337353013,0.0236628494026477,0.0612244897959183,0.1050291545189504,3,68.0,47.0,88.0,False,41,Dev_041,Rust,2025-11-02,0.7986929303394126,0.0103052376945401,0.0204081632653061,0.0,1,18.0,9.0,11.0,False,incoming
3,46,0.27,C++,Go,False,Cross-Tech,Low,3,Dev_003,Go,2025-10-17,0.3134620337353013,0.0236628494026477,0.0612244897959183,0.1050291545189504,3,68.0,47.0,88.0,False,3,Dev_003,Go,2025-02-04,0.3640548137882908,0.0211840352025658,0.0816326530612244,0.1316873177842565,4,56.0,66.0,96.0,False,incoming
3,46,0.44,C++,Go,False,Cross-Tech,High,3,Dev_003,Go,2025-10-17,0.3134620337353013,0.0236628494026477,0.0612244897959183,0.1050291545189504,3,68.0,47.0,88.0,False,3,Dev_003,Go,2025-02-04,0.3640548137882908,0.0211840352025658,0.0816326530612244,0.1316873177842565,4,56.0,66.0,96.0,False,incoming
33,47,0.15,JavaScript,Go,False,Cross-Tech,Low,33,Dev_033,Go,2025-09-01,0.7490448342669332,0.0221215093612103,0.0816326530612244,0.0534722222222222,4,64.0,66.0,64.0,False,33,Dev_033,Go,2025-05-17,0.3942250997202853,0.0190623585049619,0.0816326530612244,0.049779991361624,4,44.0,66.0,58.0,False,incoming
10,47,0.18,JavaScript,Rust,False,Cross-Tech,Low,10,Dev_010,Rust,2025-09-01,0.7490448342669332,0.0221215093612103,0.0816326530612244,0.0534722222222222,4,64.0,66.0,64.0,False,10,Dev_010,Rust,2025-07-27,0.537072731006352,0.0060738503789893,0.0204081632653061,0.0,1,8.0,9.0,11.0,False,incoming
11,48,0.42,Java,JavaScript,False,Cross-Tech,High,11,Dev_011,JavaScript,2025-08-20,0.8857590376513846,0.0340768437688581,0.0816326530612244,0.0998299319727891,4,92.0,66.0,82.0,True,11,Dev_011,JavaScript,2025-05-08,0.5013642130302449,0.0231879232535983,0.1020408163265306,0.057331146744412,5,66.0,85.0,66.0,False,incoming
43,48,0.28,Java,Rust,False,Cross-Tech,Medium,43,Dev_043,Rust,2025-08-20,0.8857590376513846,0.0340768437688581,0.0816326530612244,0.0998299319727891,4,92.0,66.0,82.0,True,43,Dev_043,Rust,2025-02-02,0.7103762189907847,0.0180468481337654,0.0612244897959183,0.0458475056689342,3,40.0,47.0,52.0,False,incoming
28,48,1.45,Java,Java,True,Same Tech,High,28,Dev_028,Java,2025-08-20,0.8857590376513846,0.0340768437688581,0.0816326530612244,0.0998299319727891,4,92.0,66.0,82.0,True,28,Dev_028,Java,2025-02-15,0.5805689623040975,0.0457445768294107,0.1020408163265306,0.1452461937155814,5,100.0,85.0,98.0,True,incoming
